Make,Variant,Length (ft),Geographic Region,Country/Region/State ,Listing Price (USD),Year,IsCatamarans,LOA,LWL,Beam,SA,Draft,Displacement,GDP,Gini,YearDis
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Martinique,219940,2010,0,16.74,14.78,4.85,112.78,1.98,17000,40494,31.2,10
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Martinique,220548,2009,0,16.74,14.78,4.85,112.78,1.98,17000,40494,31.2,11
Dufour,45e Performance,45,Caribbean,Guadeloupe,229578,2011,0,13.9,12,4.26,105,2.3,9600,40494,31.2,9
Lagoon,400,39,Caribbean,Martinique,234000,2012,1,11.97,11.45,7.25,83.89,1.21,10220,40494,31.2,8
Fountaine Pajot,Lipari 41,39,Caribbean,Martinique,234982,2014,1,11.95,11.82,6.75,67.45,1.1,9800,40494,31.2,6
Fountaine Pajot,Lipari 41,39,Caribbean,Martinique,235251,2014,1,11.95,11.82,6.75,67.45,1.1,9800,40494,31.2,6
Lagoon,400,39,Caribbean,Martinique,237000,2012,1,11.97,11.45,7.25,83.89,1.21,10220,40494,31.2,8
Lagoon,400,39,Caribbean,Martinique,241298,2012,1,11.97,11.45,7.25,83.89,1.21,10220,40494,31.2,8
Beneteau,Oceanis 41,40,Caribbean,Martinique,253837,2016,0,12.38,11.3,4.2,83.8,2.05,8450,40494,31.2,4
Fountaine Pajot,Bahia 46,46,Caribbean,Martinique,254636,2005,1,14.05,14,7.4,120.96,1.3,9700,40494,31.2,15
Nautitech,441,44,Caribbean,Guadeloupe,254887,2011,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,9
Nautitech,441,44,Caribbean,Guadeloupe,255086,2011,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,9
Fountaine Pajot,Bahia 46,46,Caribbean,Martinique,255179,2005,1,14.05,14,7.4,120.96,1.3,9700,40494,31.2,15
Lagoon,380,38,Caribbean,Martinique,255984,2014,1,11.55,11,6.53,77.02,1.15,7260,40494,31.2,6
Lagoon,39,38.4,Caribbean,Guadeloupe,265811,2015,1,11.7,11.12,6.79,75.9,1.27,11672,40494,31.2,5
Fountaine Pajot,Lipari 41,39,Caribbean,Martinique,267025,2015,1,11.95,11.82,6.75,67.45,1.1,9800,40494,31.2,5
Lagoon,39,38.4,Caribbean,Martinique,267025,2015,1,11.7,11.12,6.79,75.9,1.27,11672,40494,31.2,5
Lagoon,39,38.4,Caribbean,Martinique,267331,2016,1,11.7,11.12,6.79,75.9,1.27,11672,40494,31.2,4
Lagoon,400,39,Caribbean,Guadeloupe,269000,2014,1,11.97,11.45,7.25,83.89,1.21,10220,40494,31.2,6
Nautitech,441,44,Caribbean,Guadeloupe,269724,2010,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,10
Lagoon,400,39,Caribbean,Guadeloupe,278887,2013,1,11.97,11.45,7.25,83.89,1.21,10220,40494,31.2,7
Nautitech,441,44,Caribbean,Martinique,279162,2011,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,9
Nautitech,441,44,Caribbean,Martinique,282000,2010,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,10
Lagoon,400 S2,39,Caribbean,Martinique,285558,2013,1,12.6,12.29,7.49,75.16,1.27,7276,40494,31.2,7
Nautitech,441,44,Caribbean,Martinique,291300,2010,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,10
Nautitech,40 Open,39.5,Caribbean,Guadeloupe,291300,2014,1,11.98,11.94,6.91,90.95,1.35,8502,40494,31.2,6
Nautitech,441,44,Caribbean,Martinique,291527,2010,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,10
Fountaine Pajot,Lipari 41,39,Caribbean,Martinique,297369,2010,1,11.95,11.82,6.75,67.45,1.1,9800,40494,31.2,10
Fountaine Pajot,Lipari 41,39,Caribbean,Martinique,297709,2010,1,11.95,11.82,6.75,67.45,1.1,9800,40494,31.2,10
Dufour,500 GL,49,Caribbean,Martinique,297709,2015,0,15.1,13.67,4.8,100.71,2.3,15245,40494,31.2,5
Leopard,46,46,Caribbean,Martinique,299000,2008,1,14.53,11.3,4.11,99.96,3.08,14515,40494,31.2,12
Lagoon,380,38,Caribbean,Martinique,301925,2019,1,11.55,11,6.53,77.02,1.15,7260,40494,31.2,1
Lagoon,380,38,Caribbean,Martinique,302224,2019,1,11.55,11,6.53,77.02,1.15,7260,40494,31.2,1
Lagoon,380,38,Caribbean,Martinique,302570,2019,1,11.55,11,6.53,77.02,1.15,7260,40494,31.2,1
Beneteau,Cyclades 50.5,51,Caribbean,Guadeloupe,303785,2007,0,15.65,13.18,4.9,99.13,2,12680,40494,31.2,13
Fountaine Pajot,Orana 44,43,Caribbean,Martinique,309506,2008,1,13.1,13.1,7.35,109.9,1.1,9800,40494,31.2,12
Fountaine Pajot,Orana 44,43,Caribbean,Martinique,309860,2008,1,13.1,13.1,7.35,109.9,1.1,9800,40494,31.2,12
Fountaine Pajot,Salina 48,47,Caribbean,Martinique,314925,2009,1,14.3,13.59,7.8,130.99,1.1,10841,40494,31.2,11
Beneteau,Oceanis 45,45,Caribbean,Martinique,321895,2016,0,13.84,12.8,4.5,99.96,2.16,9547,40494,31.2,4
Beneteau,Oceanis 45,45,Caribbean,Martinique,322012,2017,0,16.69,14.99,4.9,123.47,2.31,14322,40494,31.2,3
Lagoon,39,38.4,Caribbean,Martinique,327591,2016,1,11.7,11.12,6.79,75.9,1.27,11672,40494,31.2,4
Fountaine Pajot,Orana 44,43,Caribbean,Saint-Martin,329000,2009,1,13.1,13.1,7.35,109.9,1.1,9800,40494,31.2,11
Lagoon,39,38.4,Caribbean,Martinique,333174,2015,1,11.7,11.12,6.79,75.9,1.27,11672,40494,31.2,5
Lagoon,39,38.4,Caribbean,Martinique,333556,2015,1,11.7,11.12,6.79,75.9,1.27,11672,40494,31.2,5
Lagoon,420,41,Caribbean,Martinique,337640,2008,1,12.6,12.29,7.49,75.16,1.27,7276,40494,31.2,12
Lagoon,420,41,Caribbean,Martinique,338028,2008,1,12.6,12.29,7.49,75.16,1.27,7276,40494,31.2,12
Lagoon,440,44.6,Caribbean,Saint-Martin,345000,2010,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,10
Lagoon,450,45.8,Caribbean,Martinique,345000,2013,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,7
Lagoon,450,45.8,Caribbean,Martinique,345000,2013,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,7
Fountaine Pajot,Bahia 46,46,Caribbean,Martinique,345577,2006,1,14.05,14,7.4,120.96,1.3,9700,40494,31.2,14
Nautitech,441,44,Caribbean,Martinique,345919,2010,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,10
Nautitech,441,44,Caribbean,Martinique,346188,2010,1,13.65,11.25,3.75,86.1,1.9,16500,40494,31.2,10
Fountaine Pajot,Bahia 46,46,Caribbean,Martinique,346315,2006,1,14.05,14,7.4,120.96,1.3,9700,40494,31.2,14
Dufour,500 GL,49,Caribbean,Martinique,346315,2013,0,15.1,13.67,4.8,100.71,2.3,15245,40494,31.2,7
Lagoon,450F,45.8,Caribbean,Martinique,347000,2013,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,7
Lagoon,440,44.6,Caribbean,Martinique,349560,2005,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,15
Lagoon,440,44.6,Caribbean,Martinique,349833,2005,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,15
Lagoon,450,45.8,Caribbean,Martinique,358056,2013,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,7
Dufour,500 GL,49,Caribbean,Martinique,358466,2013,0,15.1,13.67,4.8,100.71,2.3,15245,40494,31.2,7
Lagoon,440,44.6,Caribbean,Guadeloupe,362911,2008,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,12
Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,362911,2013,1,13.3,12.64,7.4,69.96,1.15,10800,40494,31.2,7
Lagoon,421,42,Caribbean,Martinique,363145,2015,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,5
Lagoon,440,44.6,Caribbean,Guadeloupe,363194,2008,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,12
Lagoon,421,42,Caribbean,Martinique,363562,2015,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,5
Lagoon,440,44.6,Caribbean,Martinique,376262,2007,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,13
Lagoon,440,44.6,Caribbean,Martinique,376556,2007,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,13
Lagoon,440,44.6,Caribbean,Guadeloupe,380000,2010,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,10
Privilege,495,47,Caribbean,Martinique,386414,2008,1,14.33,13.42,7.32,129.97,1.35,10400,40494,31.2,12
Privilege,495,47,Caribbean,Martinique,386665,2008,1,14.33,13.42,7.32,129.97,1.35,10400,40494,31.2,12
Fountaine Pajot,Orana 44,43,Caribbean,Saint-Martin,390827,2008,1,13.1,13.1,7.35,109.9,1.1,9800,40494,31.2,12
Lagoon,450F,45.8,Caribbean,Guadeloupe,399324,2014,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,6
Lagoon,450,45.8,Caribbean,Martinique,400142,2014,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,6
Lagoon,450F,45.8,Caribbean,Martinique,400142,2014,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,6
Lagoon,450,45.8,Caribbean,Martinique,400142,2015,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,5
Lagoon,440,44.6,Caribbean,Guadeloupe,400537,2008,1,13.61,12.75,7.7,79.9,1.3,12150,40494,31.2,12
Lagoon,450F,45.8,Caribbean,Martinique,400537,2014,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,6
Lagoon,450F,45.8,Caribbean,Martinique,400866,2014,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,6
Dufour,520,50,Caribbean,Martinique,400996,2018,0,15.2,13.67,4.8,100.71,2.3,15245,40494,31.2,2
Leopard,46,46,Caribbean,Saint-Martin,415000,2010,1,14.53,11.3,4.11,99.96,3.08,14515,40494,31.2,10
Bali,4.3,43,Caribbean,Saint-Martin,415000,2016,1,13.1,12.6,7.12,93.83,0.95,11300,40494,31.2,4
Lagoon,450,45.8,Caribbean,Martinique,434093,2012,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,8
Lagoon,450,45.8,Caribbean,Martinique,435020,2012,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,8
Lagoon,450F,45.8,Caribbean,Martinique,435306,2013,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,7
Lagoon,450F,45.8,Caribbean,Martinique,435736,2012,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,8
Lagoon,450,45.8,Caribbean,Guadeloupe,436950,2015,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,5
Lagoon,450,45.8,Caribbean,Guadeloupe,437308,2015,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,5
Lagoon,450,45.8,Caribbean,Martinique,442581,2012,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,8
Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,443019,2015,1,13.3,12.64,7.4,69.96,1.15,10800,40494,31.2,5
Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,443526,2015,1,13.3,12.64,7.4,69.96,1.15,10800,40494,31.2,5
Privilege,495,47,Caribbean,Martinique,449602,2008,1,14.33,13.42,7.32,129.97,1.35,10400,40494,31.2,12
Privilege,495,47,Caribbean,Martinique,449893,2008,1,14.33,13.42,7.32,129.97,1.35,10400,40494,31.2,12
Lagoon,50 Owners Version,48,Caribbean,Martinique,450000,2006,1,15.2,13.76,4.68,126.61,2.23,12867,40494,31.2,14
Nautitech,40 Open,39.5,Caribbean,Martinique,454706,2018,1,11.98,11.94,6.91,90.95,1.35,8502,40494,31.2,2
Nautitech,40 Open,39.5,Caribbean,Martinique,455529,2018,1,11.98,11.94,6.91,90.95,1.35,8502,40494,31.2,2
Wauquiez,Pilot Saloon 47,47,Caribbean,Martinique,461753,2014,0,14.35,12.75,4.51,105.17,2.1,14000,40494,31.2,6
Fountaine Pajot,Helia 44,43.6,Caribbean,Martinique,473362,2015,1,13.3,12.64,7.4,69.96,1.15,10800,40494,31.2,5
Lagoon,42,42.5,Caribbean,Martinique,479740,2019,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,1
Lagoon,42,42.5,Caribbean,Martinique,480291,2019,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,1
Lagoon,42 Owners Version,42.5,Caribbean,Martinique,484286,2018,1,11.9,10,3.91,76.02,1.8,8000,40494,31.2,2
Lagoon,42,42.5,Caribbean,Martinique,485155,2018,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,2
Lagoon,42,42.5,Caribbean,Martinique,486371,2019,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,1
Lagoon,42,42.5,Caribbean,Martinique,522248,2018,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,2
Lagoon,42,42.5,Caribbean,Martinique,522510,2017,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,3
Lagoon,42,42.5,Caribbean,Martinique,522848,2017,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,3
Lagoon,42,42.5,Caribbean,Martinique,522848,2018,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,2
Lagoon,450F,45.8,Caribbean,Martinique,544435,2019,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,1
Lagoon,450,45.8,Caribbean,Martinique,544435,2019,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,1
Lagoon,450F,45.8,Caribbean,Martinique,551710,2019,1,13.96,13.26,7.87,129.88,1.3,15003,40494,31.2,1
Lagoon,500,51,Caribbean,Martinique,553247,2008,1,15.54,14.94,8.53,110.83,1.4,17603,40494,31.2,12
Lagoon,42,42.5,Caribbean,Martinique,557470,2017,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,3
Lagoon,42,42.5,Caribbean,Martinique,558110,2017,1,12.95,11.81,6.91,103.96,1.35,7507,40494,31.2,3
Fountaine Pajot,Salina 48,47,Caribbean,Martinique,563836,2014,1,14.3,13.59,7.8,130.99,1.1,10841,40494,31.2,6
Fountaine Pajot,Salina 48 Evolution,47,Caribbean,Martinique,565040,2014,1,14.77,12.75,4.61,102,2.1,14000,40494,31.2,6
Fountaine Pajot,SABA 50,49,Caribbean,Guadeloupe,571486,2014,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,6
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,589343,2015,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,5
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,589724,2014,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,6
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,589724,2015,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,5
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,595804,2016,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,4
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,601884,2015,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,5
Fountaine Pajot,SABA 50,49,Caribbean,Martinique,601884,2016,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,4
Fountaine Pajot,SABA 50,49,Caribbean,Guadeloupe,667544,2016,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,4
Fountaine Pajot,SABA 50,49,Caribbean,Saint-Martin,735636,2016,1,14.98,14.3,7.99,119.94,1.25,15474,40494,31.2,4
Lagoon,52F,52,Caribbean,Guadeloupe,776032,2015,1,15.85,15.06,8.74,155.98,1.55,26038,40494,31.2,5
Nautitech,542,53.5,Caribbean,Saint-Martin,795000,2013,1,14.33,14.02,7.62,84,1.22,9202,40494,31.2,7
Lagoon,52,52,Caribbean,Martinique,836660,2013,1,15.85,15.06,8.74,155.98,1.55,26038,40494,31.2,7
Lagoon,52F,52,Caribbean,Martinique,836660,2015,1,15.85,15.06,8.74,155.98,1.55,26038,40494,31.2,5
Lagoon,52,52,Caribbean,Martinique,836660,2016,1,15.85,15.06,8.74,155.98,1.55,26038,40494,31.2,4
Lagoon,52,52,Caribbean,Martinique,838446,2013,1,15.85,15.06,8.74,155.98,1.55,26038,40494,31.2,7
Privilege,Series 5,56,Caribbean,Guadeloupe,1094334,2017,1,13.85,11.44,4.18,99.26,1.9,10900,40494,31.2,3
Harmony,42 Elegance,42,Europe,France,83270,2005,0,13.5,13.5,7.6,112,2.15,10750,40494,29.8,15
Beneteau,Cyclades 39.3 ,39,Europe,France,87458,2007,0,11.97,10.67,3.95,59.37,1.9,7095,40494,29.8,13
Beneteau,Cyclades 43.3,43,Europe,France,95961,2005,0,13.26,12.39,4.43,75.81,1.9,8980,40494,29.8,15
Bavaria,39 Cruiser,39,Europe,France,95961,2006,0,11.94,10.72,3.96,82.68,1.85,8283,40494,29.8,14
Bavaria,39 Cruiser,39,Europe,France,95961,2006,0,11.94,10.72,3.96,82.68,1.85,8283,40494,29.8,14
Hunter,41 DS,40,Europe,France,96555,2005,0,12.29,10.82,4.04,72.37,1.98,8800,40494,29.8,15
Jeanneau,Sun Odyssey 39i,39,Europe,France,96593,2008,0,11.86,10.71,3.88,62.25,2,7330,40494,29.8,12
Dufour,40,40,Europe,France,97054,2005,0,12.32,10.74,3.9,80.49,1.65,7800,40494,29.8,15
Dufour,455 GL,45,Europe,France,97200,2008,0,13.76,11.91,4.3,78.87,2.01,10426,40494,29.8,12
Dufour,385 GL,38,Europe,France,103249,2006,0,11.72,9.42,3.93,57.97,1.76,6980,40494,29.8,14
Beneteau,Cyclades 43.3,43,Europe,France,106519,2005,0,13.26,12.39,4.43,75.81,1.9,8980,40494,29.8,15
Beneteau,Cyclades 43.3,43,Europe,France,108108,2005,0,13.26,12.39,4.43,75.81,1.9,8980,40494,29.8,15
Hanse,400,40,Europe,France,108135,2006,0,12.23,10.8,4.04,83.24,1.98,8500,40494,29.8,14
Jeanneau,Sun Odyssey 39 DS,39,Europe,France,112967,2007,0,11.86,10.72,3.89,65.87,2.01,7861,40494,29.8,13
Beneteau,Oceanis 40,40,Europe,France,123899,2008,0,12.15,10.35,3.91,63.27,1.9,8260,40494,29.8,12
Archambault,40 RC,39,Europe,France,127526,2008,0,11.98,10.54,3.75,78.69,2.48,6650,40494,29.8,12
Beneteau,Oceanis Clipper 423,43,Europe,France,127543,2007,0,16.2,14.63,4.9,124.86,2.4,14000,40494,29.8,13
Archambault,40 RC,39,Europe,France,127543,2008,0,11.98,10.54,3.75,78.69,2.48,6650,40494,29.8,12
Bavaria,41 Cruiser,40,Europe,France,130580,2014,0,12.35,10.75,3.96,81.94,2.05,8680,40494,29.8,6
Jeanneau,Sun Odyssey 45,45,Europe,France,132402,2005,0,13.72,11.61,4.37,100.6,2.05,9900,40494,29.8,15
Archambault,40 RC,39,Europe,France,132436,2009,0,11.98,10.54,3.75,78.69,2.48,6650,40494,29.8,11
Dufour,405 GL,40,Europe,France,132436,2009,0,13.5,11.92,4.35,93.92,2.2,10275,40494,29.8,11
J boats,J 122,40,Europe,France,133617,2007,0,12.19,10.55,3.63,80.36,2.2,6759,40494,29.8,13
Dufour,405 GL,40,Europe,France,133617,2011,0,13.5,11.92,4.35,93.92,2.2,10275,40494,29.8,9
Hanse,430e,43,Europe,France,136046,2007,0,13.3,12,4.18,94.95,2.16,10900,40494,29.8,13
Hanse,430e,43,Europe,France,136653,2007,0,13.3,12,4.18,94.95,2.16,10900,40494,29.8,13
Grand Soleil,37 B&C,38,Europe,France,139690,2009,0,11.7,10.53,3.85,83.98,2.4,7650,40494,29.8,11
Dufour,455,45,Europe,France,139726,2005,0,13.76,11.91,4.3,78.87,2.01,10426,40494,29.8,15
Beneteau,Cyclades 50.5,51,Europe,France,144549,2006,0,15.65,13.18,4.9,99.13,2,12680,40494,29.8,14
Beneteau,First 40,40,Europe,France,144549,2009,0,12.24,10.67,3.89,78.78,2.45,7536,40494,29.8,11
Bavaria,40 Cruiser,40,Europe,France,144549,2011,0,12.99,11.4,3.99,85.47,1.8,9200,40494,29.8,9
Jeanneau,Sun Odyssey 39 DS,39,Europe,France,145764,2007,0,11.86,10.72,3.89,65.87,2.01,7861,40494,29.8,13
Hanse,400,40,Europe,France,145764,2010,0,12.23,10.8,4.04,83.24,1.98,8500,40494,29.8,10
Hanse,400,40,Europe,France,145801,2010,0,12.23,10.8,4.04,83.24,1.98,8500,40494,29.8,10
Beneteau,Oceanis 41,40,Europe,France,145801,2012,0,12.38,11.3,4.2,83.8,2.05,8450,40494,29.8,8
Wauquiez,Centurion 40s,40,Europe,France,151837,2005,0,12.35,11.11,3.85,76.55,2.3,8600,40494,29.8,15
Wauquiez,Centurion 40s,40,Europe,France,151876,2005,0,12.35,11.11,3.85,76.55,2.3,8600,40494,29.8,15
Dufour,410,40,Europe,France,156696,2014,0,12.32,10.74,3.9,80.49,1.65,7800,40494,29.8,6
Dufour,410,40,Europe,France,160318,2013,0,12.32,10.74,3.9,80.49,1.65,7800,40494,29.8,7
Jeanneau,Sun Odyssey 49,49,Europe,France,162776,2005,0,14.98,12.9,4.5,93.37,2.36,12600,40494,29.8,15
Dufour,44,44,Europe,France,163984,2005,0,13.67,11.82,4.25,85.84,2.31,10145,40494,29.8,15
Beneteau,Oceanis 38.1,38,Europe,France,163984,2019,0,9.53,8.65,2.99,39.5,1.88,3995,40494,29.8,1
Poncin,HARMONY 47,47,Europe,France,163991,2007,0,14.39,12.47,4.25,93,2.15,10650,40494,29.8,13
Beneteau,Oceanis 46,47,Europe,France,167628,2009,0,14.4,12.2,4.25,81.57,2.05,10565,40494,29.8,11
Dufour,450 GL,44,Europe,France,168843,2015,0,13.5,11.92,4.35,93.92,2.2,10275,40494,29.8,5
Dufour,412 GL,40,Europe,France,168843,2016,0,12.35,11.15,4.2,70.98,2.1,8940,40494,29.8,4
Beneteau,Oceanis 46,47,Europe,France,169493,2008,0,14.4,12.2,4.25,81.57,2.05,10565,40494,29.8,12
Wauquiez,Centurion 40s,40,Europe,France,170057,2006,0,12.35,11.11,3.85,76.55,2.3,8600,40494,29.8,14
Dufour,455,45,Europe,France,170101,2011,0,13.76,11.91,4.3,78.87,2.01,10426,40494,29.8,9
Dufour,45e Performance,45,Europe,France,178560,2010,0,13.9,12,4.26,105,2.3,9600,40494,29.8,10
X-Yachts,X-40,40,Europe,France,180990,2006,0,12.19,10.71,3.8,89.5,2.1,7450,40494,29.8,14
Hanse,470e,47,Europe,France,180990,2007,0,14.31,12.6,4.46,110.18,2.35,12200,40494,29.8,13
Hanse,470e,47,Europe,France,181036,2007,0,14.31,12.6,4.46,110.18,2.35,12200,40494,29.8,13
Jeanneau,Sun Odyssey 45 DS,45,Europe,France,181036,2010,0,13.75,11.45,4.37,99.6,2.05,9900,40494,29.8,10
Grand Soleil,43,43,Europe,France,181597,2005,0,13.25,11.4,3.95,104.52,2.5,8900,40494,29.8,15
Jeanneau,Sun Odyssey 389,38,Europe,France,182192,2016,0,11.73,10.39,3.76,70.05,1.98,6920,40494,29.8,4
Dufour,45 Performance,45,Europe,France,182204,2011,0,13.9,12,4.26,105,2.3,9600,40494,29.8,9
Jeanneau,Sun Odyssey 469,46,Europe,France,182204,2014,0,14.05,12.54,4.49,92.9,2.24,10809,40494,29.8,6
X-Yachts,X-40,40,Europe,France,184634,2007,0,12.19,10.71,3.8,89.5,2.1,7450,40494,29.8,13
Beneteau,First 45,46,Europe,France,188278,2008,0,13.87,11.99,4.29,84.91,2.44,12020,40494,29.8,12
Hanse,470e,47,Europe,France,188326,2008,0,14.31,12.6,4.46,110.18,2.35,12200,40494,29.8,12
Dufour,410 GL,40,Europe,France,188926,2015,0,12.4,11.2,4.2,79.9,2.1,8940,40494,29.8,5
Beneteau,Oceanis Clipper 523,53,Europe,France,191922,2007,0,16.2,14.63,4.9,124.86,2.4,14000,40494,29.8,13
Jeanneau,Sun Odyssey 389,38,Europe,France,191922,2017,0,11.73,10.39,3.76,70.05,1.98,6920,40494,29.8,3
Dehler,41,40,Europe,France,193137,2012,0,12.4,11.5,3.93,91.97,2.15,8195,40494,29.8,8
Grand Soleil,45,45,Europe,France,194230,2007,0,13.94,10.86,4.15,86.96,2.2,11000,40494,29.8,13
Beneteau,Oceanis 45,45,Europe,France,194325,2012,0,13.84,12.8,4.5,99.96,2.16,9547,40494,29.8,8
Fountaine Pajot,Lavezzi 40,39,Europe,France,194401,2008,1,11.92,11.92,6.52,90.02,1.1,6000,40494,29.8,12
Delphia,40,39,Europe,France,194401,2011,0,11.95,11.05,3.94,65.59,2.18,8250,40494,29.8,9
Fountaine Pajot,Lavezzi 40,39,Europe,France,194562,2008,1,11.92,11.92,6.52,90.02,1.1,6000,40494,29.8,12
Hanse,461,46,Europe,France,200425,2006,0,14,12.6,4.47,107.77,2.3,11900,40494,29.8,14
Nordship,DSC 38,38,Europe,France,200425,2006,0,11.6,10.3,3.75,71.54,1.8,9000,40494,29.8,14
Beneteau,Oceanis 48,48,Europe,France,200425,2014,0,14.61,13.11,4.75,104.42,2.16,13296,40494,29.8,6
Jeanneau,Sun Odyssey 49 DS,49,Europe,France,200433,2006,0,14.98,12.9,4.99,90.77,2.15,12701,40494,29.8,14
Jeanneau,Sun Odyssey 45 DS,45,Europe,France,203462,2009,0,13.75,11.45,4.37,99.6,2.05,9900,40494,29.8,11
Jeanneau,Sun Odyssey 439,43,Europe,France,205041,2014,0,13.34,12,4.24,85.19,2.2,9880,40494,29.8,6
Fountaine Pajot,Lavezzi 40,39,Europe,France,205284,2010,1,11.92,11.92,6.52,90.02,1.1,6000,40494,29.8,10
Jeanneau,Sun Odyssey 419,41,Europe,France,205284,2016,0,12.75,11,3.99,75.99,2.1,7860,40494,29.8,4
Beneteau,Oceanis 50,49,Europe,France,205292,2011,0,15.1,13.3,4.5,109.9,1.7,12453,40494,29.8,9
Fountaine Pajot,Lavezzi 40,39,Europe,France,205506,2010,1,11.92,11.92,6.52,90.02,1.1,6000,40494,29.8,10
Jeanneau,Sun Odyssey 48 DS,48,Europe,France,206507,2006,0,12.19,10.16,3.96,63.55,1.96,7201,40494,29.8,14
X-Yachts,X-43,43,Europe,France,208928,2006,0,12.93,11.45,3.97,83.71,2.2,8600,40494,29.8,14
Wauquiez,Centurion 40s,40,Europe,France,212383,2008,0,12.35,11.11,3.85,76.55,2.3,8600,40494,29.8,12
Hanse,445,44,Europe,France,212572,2012,0,13.52,12.2,4.38,94.85,2.25,11000,40494,29.8,8
Jeanneau,Sun Odyssey 419,41,Europe,France,216216,2018,0,12.75,11,3.99,75.99,2.1,7860,40494,29.8,2
Jeanneau,Sun Odyssey 439,43,Europe,France,217401,2015,0,13.34,12,4.24,85.19,2.2,9880,40494,29.8,5
Alliaura,Feeling 39 DI,39,Europe,France,218645,2008,1,11.7,9.92,4.02,80,2,7150,40494,29.8,12
Jeanneau,53,53,Europe,France,218645,2010,0,10.75,7.3,3.1,60,1.72,4200,40494,29.8,10
Fountaine Pajot,Lipari 41,39,Europe,France,218882,2010,1,11.95,11.82,6.75,67.45,1.1,9800,40494,29.8,10
Grand Soleil,45 RACING,45,Europe,France,224719,2005,0,13.94,10.86,4.15,86.96,2.2,11000,40494,29.8,15
Grand Soleil,43,43,Europe,France,224719,2008,0,13.25,11.4,3.95,104.52,2.5,8900,40494,29.8,12
